procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grain_raw,grain_clean,vendor_raw,vendor_clean,quantity_raw,unit_raw,quantity_kg,unit_clean,conversion_method,unit_inferred_flag,cost_raw,total_cost_numeric,cost_per_kg,payment_status_raw,payment_status_clean
MDM002517,2025-12-28,SCH0098,Singh Agro Group,Pulses,,,,Paid,SCH-0098,SCH0098,True,28.12.2025,2025-12-28,DOT_DD_MM_YYYY,False,False,Daal,Pulses,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,,,,paid,Paid
MDM009484,2025-05-18,SCH0043,Singh Agro Group,Rice,23200,Grams,,Paid,SCH0043,SCH0043,False,18/05/2025,2025-05-18,DASH_DD_MM_YYYY,False,False,RICE,Rice,Singh Agro,Singh Agro Group,23200,Grams,23.2,KG,GRAMS_TO_KG,False,,,,Paid,Paid
MDM011710,2025-08-12,SCH0182,Goyal Mills,Pulses,58900,g,5301.0,Pending,SCH0182,SCH0182,False,08/12/2025,2025-08-12,DASH_MM_DD_AMBIGUOUS,True,False,Dal,Pulses,goyal mill,Goyal Mills,58900,g,58.9,KG,GRAMS_TO_KG,False,"₹5,301",5301.0,90.0,Due,Pending
MDM001191,2025-04-13,SCH0402,Singh Agro Group,Oil,34100,grams,4092.0,Paid,SCH0402,SCH0402,False,13-Apr-2025,2025-04-13,TEXT_MONTH,False,False,Cooking Oil,Oil,Singh Brothers,Singh Agro Group,34100,grams,34.1,KG,GRAMS_TO_KG,False,4092,4092.0,120.0,Cleared,Paid
MDM010338,2025-04-13,SCH0374,Singh Agro Group,Rice,12.7 kg,,508.0,Pending,SCH0374,SCH0374,False,13-Apr-2025,2025-04-13,TEXT_MONTH,False,False,Rice,Rice,S. Agro Works,Singh Agro Group,12.7 kg,,12.7,KG,DIRECT,False,508,508.0,40.0,PENDING,Pending
MDM009322,2025-08-14,SCH0118,Singh Agro Group,Oil,,,1728.0,Pending,S0118,SCH0118,True,14/08/2025,2025-08-14,DASH_DD_MM_YYYY,False,False,Sarson Tel,Oil,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,1728,1728.0,,Due,Pending
MDM004375,2026-08-02,SCH0139,Sharma Traders,Wheat,,,567.0,Paid,SCH0139,SCH0139,False,08/02/2026,2026-08-02,DASH_MM_DD_AMBIGUOUS,True,False,Atta,Wheat,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,₹567,567.0,,Paid,Paid
MDM010794,2026-02-22,SCH0077,Singh Agro Group,Oil,25000,Grams,3000.0,Pending,sch_0077,SCH0077,True,22/02/2026,2026-02-22,DASH_DD_MM_YYYY,False,False,Cooking Oil,Oil,Singh Brothers,Singh Agro Group,25000,Grams,25.0,KG,GRAMS_TO_KG,False,"₹3,000",3000.0,120.0,PENDING,Pending
MDM009266,2025-08-07,SCH0446,Kumar Enterprises,Oil,50.9 kg,,6108.0,Paid,SCH-0446,SCH0446,True,08-07-2025,2025-08-07,DASH_MM_DD_AMBIGUOUS,True,False,Sarson Tel,Oil,Kumar & Co.,Kumar Enterprises,50.9 kg,,50.9,KG,DIRECT,False,6108,6108.0,120.0,paid,Paid
MDM006670,2025-09-06,SCH0155,Kumar Enterprises,Oil,43.1,KGS,5172.0,Paid,sch_0155,SCH0155,True,2025/09/06,2025-09-06,ISO_FORMAT,False,False,Oil,Oil,kumar general store,Kumar Enterprises,43.1,KGS,43.1,KG,DIRECT,False,5172,5172.0,120.0,paid,Paid
MDM001507,2025-06-11,SCH0154,Sharma Traders,Rice,,,968.0,Unknown,sch0154,SCH0154,True,2025-06-11,2025-06-11,ISO_FORMAT,False,False,Rice,Rice,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,Rs. 968,968.0,,,Unknown
MDM003685,2026-01-07,SCH0161,Sharma Traders,Oil,,,6624.0,Pending,SCH-0161,SCH0161,True,07.01.2026,2026-01-07,DOT_DD_MM_AMBIGUOUS,True,False,Oil,Oil,sharma traders pvt ltd,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"6,624/-",6624.0,,Due,Pending
MDM010704,2025-11-27,SCH0186,Singh Agro Group,Pulses,,,4428.0,Paid,SCH0186,SCH0186,False,11-27-2025,2025-11-27,DASH_MM_DD_YYYY,False,False,dal,Pulses,Singh Brothers,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,4428,4428.0,,paid,Paid
MDM005578,2025-05-31,SCH0234,Sharma Traders,Oil,43,KGS,5160.0,Paid,S0234,SCH0234,True,2025-05-31,2025-05-31,ISO_FORMAT,False,False,Sarson Tel,Oil,Sharma & Sons,Sharma Traders,43,KGS,43.0,KG,DIRECT,False,5160,5160.0,120.0,paid,Paid
MDM006022,2025-09-01,SCH0514,Sharma Traders,Wheat,53900,Grams,1617.0,Pending,SCH-0514,SCH0514,True,01-Sep-2025,2025-09-01,TEXT_MONTH,False,False,Atta,Wheat,Sharma Traders,Sharma Traders,53900,Grams,53.9,KG,GRAMS_TO_KG,False,"₹1,617",1617.0,30.0,PENDING,Pending
MDM009030,2026-01-22,SCH0459,Goyal Mills,Oil,,,4752.0,Paid,sch0459,SCH0459,True,01-22-2026,2026-01-22,DASH_MM_DD_YYYY,False,False,Mustard Oil,Oil,goyal mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"4,752/-",4752.0,,Cleared,Paid
MDM008865,2026-01-04,SCH0295,Goyal Mills,Wheat,18200,grams,546.0,Pending,SCH0295,SCH0295,False,04-Jan-2026,2026-01-04,TEXT_MONTH,False,False,Gehun,Wheat,Goyal Enterprises,Goyal Mills,18200,grams,18.2,KG,GRAMS_TO_KG,False,546/-,546.0,30.0,Due,Pending
MDM000795,2025-08-29,SCH0119,Goyal Mills,Oil,0.722,50kg Bags,4332.0,Paid,SCH0119,SCH0119,False,29.08.2025,2025-08-29,DOT_DD_MM_YYYY,False,False,Sarson Tel,Oil,goyal mill,Goyal Mills,0.722,50kg Bags,36.1,KG,BAGS_50KG_TO_KG,False,4332,4332.0,120.0,Paid,Paid
MDM000731,2025-06-04,SCH0290,Goyal Mills,Rice,27.4 kg,,1096.0,Pending,S0290,SCH0290,True,06/04/2025,2025-06-04,DASH_MM_DD_AMBIGUOUS,True,False,chawal,Rice,Goyal Enterprises,Goyal Mills,27.4 kg,,27.4,KG,DIRECT,False,"₹1,096",1096.0,40.0,PENDING,Pending
MDM007574,2026-02-16,SCH0339,Kumar Enterprises,Rice,50.7,KGS,2028.0,Paid,SCH0339,SCH0339,False,2026-02-16,2026-02-16,ISO_FORMAT,False,False,chawal,Rice,kumar general store,Kumar Enterprises,50.7,KGS,50.7,KG,DIRECT,False,"₹2,028",2028.0,40.0,Paid,Paid
MDM006384,2025-11-08,SCH0424,Goyal Mills,Rice,14.1,Kgs,564.0,Paid,SCH-0424,SCH0424,True,08.11.2025,2025-11-08,DOT_DD_MM_AMBIGUOUS,True,False,RICE,Rice,goyal mill,Goyal Mills,14.1,Kgs,14.1,KG,DIRECT,False,564,564.0,40.0,Paid,Paid
MDM005260,2025-07-08,SCH0578,Kumar Enterprises,Pulses,43100,grams,3879.0,Pending,sch0578,SCH0578,True,07-08-2025,2025-07-08,DASH_MM_DD_AMBIGUOUS,True,False,dal,Pulses,kumar general store,Kumar Enterprises,43100,grams,43.1,KG,GRAMS_TO_KG,False,"Rs. 3,879",3879.0,90.0,Due,Pending
MDM006885,2025-10-07,SCH0153,Sharma Traders,Oil,55.9,kg,6708.0,Pending,SCH0153,SCH0153,False,2025-10-07,2025-10-07,ISO_FORMAT,False,False,Sarson Tel,Oil,Sharma & Sons,Sharma Traders,55.9,kg,55.9,KG,DIRECT,False,6708,6708.0,120.0,PENDING,Pending
MDM010388,2025-05-22,SCH0445,Kumar Enterprises,Pulses,48.9,KGS,4401.0,Paid,0445,SCH0445,True,2025-05-22,2025-05-22,ISO_FORMAT,False,False,Lentils,Pulses,Kumar Supplies,Kumar Enterprises,48.9,KGS,48.9,KG,DIRECT,False,4401,4401.0,90.0,Paid,Paid
MDM002627,2025-07-30,SCH0067,Goyal Mills,Pulses,41900,grams,3771.0,Pending,S0067,SCH0067,True,07-30-2025,2025-07-30,DASH_MM_DD_YYYY,False,False,dal,Pulses,goyal mill,Goyal Mills,41900,grams,41.9,KG,GRAMS_TO_KG,False,3771,3771.0,90.0,Pending,Pending
MDM004177,2026-03-10,SCH0114,Kumar Enterprises,Wheat,,,861.0,Paid,0114,SCH0114,True,10.03.2026,2026-03-10,DOT_DD_MM_AMBIGUOUS,True,False,WHEAT,Wheat,Kumar & Co.,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,861,861.0,,Paid,Paid
MDM010558,2026-07-01,SCH0573,Goyal Mills,Pulses,50.1,Kgs,4509.0,Paid,sch_0573,SCH0573,True,07/01/2026,2026-07-01,DASH_MM_DD_AMBIGUOUS,True,False,Daal,Pulses,goyal mill,Goyal Mills,50.1,Kgs,50.1,KG,DIRECT,False,"4,509/-",4509.0,90.0,Cleared,Paid
MDM001746,2025-12-12,SCH0291,Singh Agro Group,Rice,48.5 kg,,1940.0,Paid,SCH-0291,SCH0291,True,12/12/2025,2025-12-12,DASH_MM_DD_AMBIGUOUS,True,False,chawal,Rice,Singh Brothers,Singh Agro Group,48.5 kg,,48.5,KG,DIRECT,False,"Rs. 1,940",1940.0,40.0,paid,Paid
MDM007519,2025-05-06,SCH0134,Kumar Enterprises,Wheat,,,315.0,Unknown,sch_0134,SCH0134,True,05/06/2025,2025-05-06,DASH_MM_DD_AMBIGUOUS,True,False,Atta,Wheat,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,315/-,315.0,,,Unknown
MDM007068,2025-07-25,SCH0332,Singh Agro Group,Oil,24200,grams,2904.0,Paid,sch_0332,SCH0332,True,25-Jul-2025,2025-07-25,TEXT_MONTH,False,False,Mustard Oil,Oil,S. Agro Works,Singh Agro Group,24200,grams,24.2,KG,GRAMS_TO_KG,False,"Rs. 2,904",2904.0,120.0,Paid,Paid
MDM004780,2025-12-04,SCH0069,Kumar Enterprises,Rice,,,864.0,Pending,SCH-0069,SCH0069,True,12-04-2025,2025-12-04,DASH_MM_DD_AMBIGUOUS,True,False,Rice,Rice,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,864/-,864.0,,Pending,Pending
MDM004575,2026-01-29,SCH0228,Goyal Mills,Rice,0.626,bags,1252.0,Pending,S0228,SCH0228,True,29/01/2026,2026-01-29,DASH_DD_MM_YYYY,False,False,Rice,Rice,Goyal Rice Mill,Goyal Mills,0.626,bags,31.3,KG,BAGS_50KG_TO_KG,False,"1,252/-",1252.0,40.0,PENDING,Pending
MDM002710,2025-10-07,SCH0141,Goyal Mills,Rice,1.16,Bori,2320.0,Pending,sch0141,SCH0141,True,2025/10/07,2025-10-07,ISO_FORMAT,False,False,Chawal,Rice,Goyal Enterprises,Goyal Mills,1.16,Bori,57.99999999999999,KG,BAGS_50KG_TO_KG,False,"₹2,320",2320.0,40.00000000000001,Pending,Pending
MDM005573,2026-01-03,SCH0029,Singh Agro Group,Rice,,,736.0,Pending,SCH0029,SCH0029,False,03-Jan-2026,2026-01-03,TEXT_MONTH,False,False,chawal,Rice,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,Rs. 736,736.0,,Pending,Pending
MDM010591,2025-09-28,SCH0184,Kumar Enterprises,Pulses,54000,g,4860.0,Unknown,S0184,SCH0184,True,28/09/2025,2025-09-28,DASH_DD_MM_YYYY,False,False,Daal,Pulses,Kumar Supplies,Kumar Enterprises,54000,g,54.0,KG,GRAMS_TO_KG,False,4860,4860.0,90.0,,Unknown
MDM002676,2025-10-02,SCH0037,Singh Agro Group,Pulses,0.456,bags,2052.0,Pending,SCH0037,SCH0037,False,2025-10-02,2025-10-02,ISO_FORMAT,False,False,Dal,Pulses,S. Agro Works,Singh Agro Group,0.456,bags,22.8,KG,BAGS_50KG_TO_KG,False,2052,2052.0,90.0,Pending,Pending
MDM001200,2025-05-28,SCH0568,Sharma Traders,Wheat,1.17,bags,1755.0,Pending,SCH-0568,SCH0568,True,2025-05-28,2025-05-28,ISO_FORMAT,False,False,Wheat,Wheat,Sharma Traders,Sharma Traders,1.17,bags,58.5,KG,BAGS_50KG_TO_KG,False,1755,1755.0,30.0,Pending,Pending
MDM009962,2025-04-03,SCH0463,Goyal Mills,Wheat,53.5,KG,1605.0,Paid,SCH0463,SCH0463,False,2025-04-03,2025-04-03,ISO_FORMAT,False,False,Wheat,Wheat,Goyal Rice Mill,Goyal Mills,53.5,KG,53.5,KG,DIRECT,False,1605,1605.0,30.0,Cleared,Paid
MDM006097,2025-09-25,SCH0163,Goyal Mills,Rice,0.778,bags,1556.0,Paid,SCH0163,SCH0163,False,2025-09-25,2025-09-25,ISO_FORMAT,False,False,chawal,Rice,Goyal Enterprises,Goyal Mills,0.778,bags,38.9,KG,BAGS_50KG_TO_KG,False,"₹1,556",1556.0,40.0,paid,Paid
MDM010886,2025-06-27,SCH0329,Goyal Mills,Wheat,20.4,kg,612.0,Unknown,sch0329,SCH0329,True,06-27-2025,2025-06-27,DASH_MM_DD_YYYY,False,False,Gehun,Wheat,Goyal Rice Mill,Goyal Mills,20.4,kg,20.4,KG,DIRECT,False,₹612,612.0,30.000000000000004,,Unknown
MDM011483,2025-08-15,SCH0509,Kumar Enterprises,Pulses,57.1,kg,5139.0,Paid,S0509,SCH0509,True,08-15-2025,2025-08-15,DASH_MM_DD_YYYY,False,False,Dal,Pulses,Kumar & Co.,Kumar Enterprises,57.1,kg,57.1,KG,DIRECT,False,"5,139/-",5139.0,90.0,Paid,Paid
MDM001890,2025-10-20,SCH0374,Goyal Mills,Oil,45200,g,5424.0,Paid,SCH0374,SCH0374,False,20/10/2025,2025-10-20,DASH_DD_MM_YYYY,False,False,Cooking Oil,Oil,Goyal Enterprises,Goyal Mills,45200,g,45.2,KG,GRAMS_TO_KG,False,"5,424/-",5424.0,119.99999999999999,Cleared,Paid
MDM005827,2025-12-16,SCH0459,Goyal Mills,Rice,,,1144.0,Paid,sch_0459,SCH0459,True,16.12.2025,2025-12-16,DOT_DD_MM_YYYY,False,False,RICE,Rice,Goyal Enterprises,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"1,144/-",1144.0,,Cleared,Paid
MDM011968,2025-10-30,SCH0054,Sharma Traders,Pulses,24500,g,2205.0,Pending,SCH0054,SCH0054,False,10-30-2025,2025-10-30,DASH_MM_DD_YYYY,False,False,Pulses,Pulses,Sharma & Sons,Sharma Traders,24500,g,24.5,KG,GRAMS_TO_KG,False,"₹2,205",2205.0,90.0,Pending,Pending
MDM000033,2026-02-10,SCH0378,Goyal Mills,Pulses,34400,grams,3096.0,Pending,SCH0378,SCH0378,False,02-10-2026,2026-02-10,DASH_MM_DD_AMBIGUOUS,True,False,dal,Pulses,goyal mill,Goyal Mills,34400,grams,34.4,KG,GRAMS_TO_KG,False,3096,3096.0,90.0,Pending,Pending
MDM008350,2025-09-25,SCH0480,Goyal Mills,Pulses,50800,Grams,4572.0,Paid,SCH0480,SCH0480,False,09-25-2025,2025-09-25,DASH_MM_DD_YYYY,False,False,Daal,Pulses,Goyal Enterprises,Goyal Mills,50800,Grams,50.800000000000004,KG,GRAMS_TO_KG,False,4572,4572.0,89.99999999999999,Paid,Paid
MDM007535,2026-01-12,SCH0454,Singh Agro Group,Rice,51.7 kg,,2068.0,Paid,SCH-0454,SCH0454,True,12-Jan-2026,2026-01-12,TEXT_MONTH,False,False,chawal,Rice,S. Agro Works,Singh Agro Group,51.7 kg,,51.7,KG,DIRECT,False,"Rs. 2,068",2068.0,40.0,Cleared,Paid
MDM005471,2025-07-27,SCH0454,Sharma Traders,Pulses,,,1260.0,Pending,SCH0454,SCH0454,False,2025-07-27,2025-07-27,ISO_FORMAT,False,False,Pulses,Pulses,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,1260,1260.0,,PENDING,Pending
MDM003289,2025-07-04,SCH0514,Sharma Traders,Oil,38.2,KG,4584.0,Pending,SCH0514,SCH0514,False,2025-07-04,2025-07-04,ISO_FORMAT,False,False,Oil,Oil,Sharma & Sons,Sharma Traders,38.2,KG,38.2,KG,DIRECT,False,"Rs. 4,584",4584.0,119.99999999999999,PENDING,Pending
MDM010580,2025-06-06,SCH0007,Goyal Mills,Oil,0.9159999999999999,Bori,5496.0,Paid,SCH0007,SCH0007,False,2025-06-06,2025-06-06,ISO_FORMAT,False,False,Mustard Oil,Oil,goyal mill,Goyal Mills,0.9159999999999999,Bori,45.8,KG,BAGS_50KG_TO_KG,False,"5,496/-",5496.0,120.00000000000001,Paid,Paid
MDM006454,2025-11-15,SCH0596,Singh Agro Group,Rice,35600,grams,1424.0,Pending,sch0596,SCH0596,True,15.11.2025,2025-11-15,DOT_DD_MM_YYYY,False,False,Rice,Rice,Singh Brothers,Singh Agro Group,35600,grams,35.6,KG,GRAMS_TO_KG,False,1424,1424.0,40.0,Pending,Pending
MDM003036,2025-11-28,SCH0067,Kumar Enterprises,Wheat,24200,g,726.0,Paid,0067,SCH0067,True,2025-11-28,2025-11-28,ISO_FORMAT,False,False,gehun,Wheat,Kumar Supplies,Kumar Enterprises,24200,g,24.2,KG,GRAMS_TO_KG,False,726,726.0,30.0,paid,Paid
MDM009859,2025-04-09,SCH0531,Goyal Mills,Pulses,14100,Grams,1269.0,Pending,SCH0531,SCH0531,False,2025/04/09,2025-04-09,ISO_FORMAT,False,False,Dal,Pulses,Goyal Rice Mill,Goyal Mills,14100,Grams,14.1,KG,GRAMS_TO_KG,False,"₹1,269",1269.0,90.0,Due,Pending
MDM007945,2026-01-06,SCH0223,Singh Agro Group,Wheat,43.5,KG,1305.0,Pending,SCH-0223,SCH0223,True,2026/01/06,2026-01-06,ISO_FORMAT,False,False,Gehun,Wheat,Singh Agro,Singh Agro Group,43.5,KG,43.5,KG,DIRECT,False,"Rs. 1,305",1305.0,30.0,PENDING,Pending
MDM008002,2026-02-02,SCH0301,Goyal Mills,Pulses,17400,Grams,1566.0,Paid,SCH-0301,SCH0301,True,02/02/2026,2026-02-02,DASH_MM_DD_AMBIGUOUS,True,False,dal,Pulses,Goyal Enterprises,Goyal Mills,17400,Grams,17.400000000000002,KG,GRAMS_TO_KG,False,1566,1566.0,89.99999999999999,Paid,Paid
MDM005385,2025-11-06,SCH0517,Sharma Traders,Wheat,,,726.0,Unknown,SCH0517,SCH0517,False,11/06/2025,2025-11-06,DASH_MM_DD_AMBIGUOUS,True,False,Atta,Wheat,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,726/-,726.0,,,Unknown
MDM009921,2025-12-09,SCH0240,Kumar Enterprises,Pulses,44300,g,3986.0,Paid,sch0240,SCH0240,True,2025/12/09,2025-12-09,ISO_FORMAT,False,False,dal,Pulses,Kumar & Co.,Kumar Enterprises,44300,g,44.300000000000004,KG,GRAMS_TO_KG,False,3986,3986.0,89.97742663656884,Cleared,Paid
MDM011456,2025-10-16,SCH0332,Goyal Mills,Oil,34.5 kg,,4140.0,Unknown,sch_0332,SCH0332,True,2025-10-16,2025-10-16,ISO_FORMAT,False,False,Sarson Tel,Oil,Goyal Enterprises,Goyal Mills,34.5 kg,,34.5,KG,DIRECT,False,4140,4140.0,120.0,,Unknown
MDM010006,2025-08-15,SCH0348,Singh Agro Group,Rice,,,416.0,Unknown,sch0348,SCH0348,True,15/08/2025,2025-08-15,DASH_DD_MM_YYYY,False,False,chawal,Rice,Singh Brothers,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,416,416.0,,,Unknown
MDM009120,2025-11-23,SCH0342,Kumar Enterprises,Wheat,10.6,KGS,318.0,Paid,SCH-0342,SCH0342,True,23-Nov-2025,2025-11-23,TEXT_MONTH,False,False,gehun,Wheat,kumar general store,Kumar Enterprises,10.6,KGS,10.6,KG,DIRECT,False,318/-,318.0,30.0,Cleared,Paid
MDM006521,2025-10-13,SCH0068,Kumar Enterprises,Pulses,0.982,Bags,4419.0,Pending,sch_0068,SCH0068,True,2025-10-13,2025-10-13,ISO_FORMAT,False,False,Dal,Pulses,kumar general store,Kumar Enterprises,0.982,Bags,49.1,KG,BAGS_50KG_TO_KG,False,4419,4419.0,90.0,Pending,Pending
MDM009456,2025-06-06,SCH0119,Singh Agro Group,Oil,0.84,bags,5040.0,Pending,sch0119,SCH0119,True,2025/06/06,2025-06-06,ISO_FORMAT,False,False,Mustard Oil,Oil,Singh Agro,Singh Agro Group,0.84,bags,42.0,KG,BAGS_50KG_TO_KG,False,"₹5,040",5040.0,120.0,Due,Pending
MDM001487,2025-12-11,SCH0030,Singh Agro Group,Pulses,52400,grams,4716.0,Unknown,SCH0030,SCH0030,False,2025-12-11,2025-12-11,ISO_FORMAT,False,False,Pulses,Pulses,S. Agro Works,Singh Agro Group,52400,grams,52.4,KG,GRAMS_TO_KG,False,"4,716/-",4716.0,90.0,,Unknown
MDM000606,2026-03-18,SCH0133,Kumar Enterprises,Oil,,,2256.0,Pending,SCH0133,SCH0133,False,18-Mar-2026,2026-03-18,TEXT_MONTH,False,False,Sarson Tel,Oil,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,2256,2256.0,,Pending,Pending
MDM003942,2025-05-19,SCH0236,Kumar Enterprises,Pulses,0.638,bags,2871.0,Paid,SCH0236,SCH0236,False,19.05.2025,2025-05-19,DOT_DD_MM_YYYY,False,False,Daal,Pulses,Kumar & Co.,Kumar Enterprises,0.638,bags,31.900000000000002,KG,BAGS_50KG_TO_KG,False,2871,2871.0,90.0,paid,Paid
MDM010286,2025-05-22,SCH0440,Sharma Traders,Rice,50.8,kg,2032.0,Paid,SCH-0440,SCH0440,True,22/05/2025,2025-05-22,DASH_DD_MM_YYYY,False,False,RICE,Rice,sharma traders pvt ltd,Sharma Traders,50.8,kg,50.8,KG,DIRECT,False,2032,2032.0,40.0,Cleared,Paid
MDM001534,2025-12-19,SCH0204,Goyal Mills,Rice,0.34,Bags,680.0,Pending,SCH0204,SCH0204,False,19/12/2025,2025-12-19,DASH_DD_MM_YYYY,False,False,chawal,Rice,Goyal Enterprises,Goyal Mills,0.34,Bags,17.0,KG,BAGS_50KG_TO_KG,False,680/-,680.0,40.0,Pending,Pending
MDM002652,2025-06-30,SCH0012,Kumar Enterprises,Oil,1.04,50kg Bags,6240.0,Paid,SCH0012,SCH0012,False,2025-06-30,2025-06-30,ISO_FORMAT,False,False,Oil,Oil,kumar general store,Kumar Enterprises,1.04,50kg Bags,52.0,KG,BAGS_50KG_TO_KG,False,"₹6,240",6240.0,120.0,Cleared,Paid
MDM006434,2025-12-29,SCH0543,Goyal Mills,Wheat,,,1722.0,Paid,SCH-0543,SCH0543,True,12-29-2025,2025-12-29,DASH_MM_DD_YYYY,False,False,Atta,Wheat,goyal mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹1,722",1722.0,,Paid,Paid
MDM009680,2026-03-11,SCH0440,Singh Agro Group,Wheat,39.2 kg,,1176.0,Pending,SCH0440,SCH0440,False,2026-03-11,2026-03-11,ISO_FORMAT,False,False,Gehun,Wheat,Singh Brothers,Singh Agro Group,39.2 kg,,39.2,KG,DIRECT,False,1176,1176.0,29.999999999999996,PENDING,Pending
MDM004254,2025-06-22,SCH0529,Singh Agro Group,Pulses,15.5,Kgs,1395.0,Paid,SCH0529,SCH0529,False,22/06/2025,2025-06-22,DASH_DD_MM_YYYY,False,False,dal,Pulses,Singh Brothers,Singh Agro Group,15.5,Kgs,15.5,KG,DIRECT,False,"₹1,395",1395.0,90.0,Cleared,Paid
MDM004522,2025-12-13,SCH0560,Singh Agro Group,Oil,11.5,KG,,Paid,SCH0560,SCH0560,False,12-13-2025,2025-12-13,DASH_MM_DD_YYYY,False,False,Cooking Oil,Oil,Singh Agro,Singh Agro Group,11.5,KG,11.5,KG,DIRECT,False,,,,Paid,Paid
MDM003689,2025-05-20,SCH0083,Singh Agro Group,Rice,1.044,Bags,2088.0,Pending,S0083,SCH0083,True,20-May-2025,2025-05-20,TEXT_MONTH,False,False,chawal,Rice,S. Agro Works,Singh Agro Group,1.044,Bags,52.2,KG,BAGS_50KG_TO_KG,False,2088,2088.0,40.0,PENDING,Pending
MDM001331,2025-04-27,SCH0416,Singh Agro Group,Rice,39.8 kg,,1592.0,Paid,sch0416,SCH0416,True,2025-04-27,2025-04-27,ISO_FORMAT,False,False,RICE,Rice,Singh Brothers,Singh Agro Group,39.8 kg,,39.8,KG,DIRECT,False,1592,1592.0,40.0,Paid,Paid
MDM003856,2025-08-29,SCH0122,Kumar Enterprises,Rice,0.728,50kg Bags,1456.0,Paid,SCH0122,SCH0122,False,08-29-2025,2025-08-29,DASH_MM_DD_YYYY,False,False,Rice,Rice,Kumar & Co.,Kumar Enterprises,0.728,50kg Bags,36.4,KG,BAGS_50KG_TO_KG,False,"1,456/-",1456.0,40.0,Cleared,Paid
MDM000958,2025-10-23,SCH0191,Singh Agro Group,Rice,36.7 kg,,1468.0,Paid,SCH0191,SCH0191,False,2025-10-23,2025-10-23,ISO_FORMAT,False,False,chawal,Rice,Singh Agro,Singh Agro Group,36.7 kg,,36.7,KG,DIRECT,False,1468,1468.0,40.0,paid,Paid
MDM009387,2025-06-20,SCH0566,Kumar Enterprises,Pulses,1.064,Bags,4788.0,Pending,SCH0566,SCH0566,False,20/06/2025,2025-06-20,DASH_DD_MM_YYYY,False,False,Pulses,Pulses,Kumar & Co.,Kumar Enterprises,1.064,Bags,53.2,KG,BAGS_50KG_TO_KG,False,"Rs. 4,788",4788.0,90.0,Pending,Pending
MDM010330,2025-05-12,SCH0221,Kumar Enterprises,Oil,0.27,Bori,1620.0,Paid,sch_0221,SCH0221,True,2025-05-12,2025-05-12,ISO_FORMAT,False,False,Oil,Oil,Kumar & Co.,Kumar Enterprises,0.27,Bori,13.5,KG,BAGS_50KG_TO_KG,False,1620,1620.0,120.0,paid,Paid
MDM011165,2026-01-12,SCH0301,Sharma Traders,Pulses,,,,Paid,SCH0301,SCH0301,False,2026-01-12,2026-01-12,ISO_FORMAT,False,False,dal,Pulses,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,,,,Paid,Paid
MDM010990,2025-04-28,SCH0080,Kumar Enterprises,Wheat,13100,Grams,393.0,Unknown,SCH0080,SCH0080,False,28-Apr-2025,2025-04-28,TEXT_MONTH,False,False,Wheat,Wheat,Kumar & Co.,Kumar Enterprises,13100,Grams,13.1,KG,GRAMS_TO_KG,False,393/-,393.0,30.0,,Unknown
MDM001661,2025-08-10,SCH0052,Kumar Enterprises,Wheat,0.284,Sacks,426.0,Pending,SCH0052,SCH0052,False,10.08.2025,2025-08-10,DOT_DD_MM_AMBIGUOUS,True,False,Atta,Wheat,kumar general store,Kumar Enterprises,0.284,Sacks,14.2,KG,BAGS_50KG_TO_KG,False,426,426.0,30.0,Due,Pending
MDM001027,2025-06-20,SCH0084,Goyal Mills,Wheat,20.5,KG,615.0,Pending,sch_0084,SCH0084,True,2025/06/20,2025-06-20,ISO_FORMAT,False,False,gehun,Wheat,goyal mill,Goyal Mills,20.5,KG,20.5,KG,DIRECT,False,₹615,615.0,30.0,Due,Pending
